orig_idx,failureType,y
765248,[['none']],8
680283,[['none']],8
377510,[['Edge-Ring']],3
20639,[['Edge-Ring']],3
247300,[['none']],8
1162,[['none']],8
790688,[['none']],8
770165,[['none']],8
773405,[['none']],8
728574,[['none']],8
219921,[['Random']],6
773495,[['none']],8
21781,[['Edge-Ring']],3
677912,[['none']],8
199833,[['Edge-Ring']],3
789597,[['none']],8
779193,[['none']],8
353005,[['Edge-Ring']],3
779503,[['none']],8
744404,[['none']],8
656343,[['none']],8
790167,[['none']],8
765059,[['none']],8
266172,[['Edge-Ring']],3
377159,[['Edge-Ring']],3
802996,[['none']],8
722931,[['Center']],0
769496,[['none']],8
240682,[['Edge-Ring']],3
789111,[['none']],8
653107,[['none']],8
720256,[['none']],8
763839,[['none']],8
676110,[['none']],8
696290,[['none']],8
726639,[['none']],8
758283,[['none']],8
245742,[['none']],8
796951,[['none']],8
711070,[['none']],8
724567,[['none']],8
796229,[['Edge-Ring']],3
673897,[['none']],8
704443,[['none']],8
786432,[['none']],8
772684,[['none']],8
654869,[['none']],8
731448,[['none']],8
761342,[['none']],8
753226,[['none']],8
252925,[['none']],8
251766,[['none']],8
789397,[['Edge-Ring']],3
799955,[['none']],8
762481,[['none']],8
772846,[['none']],8
763385,[['none']],8
654437,[['none']],8
244972,[['none']],8
718958,[['Loc']],4
141343,[['Edge-Ring']],3
787262,[['none']],8
676321,[['none']],8
794255,[['none']],8
752300,[['none']],8
1788,[['none']],8
787189,[['none']],8
247258,[['none']],8
250158,[['none']],8
694834,[['none']],8
772232,[['none']],8
705165,[['none']],8
758383,[['none']],8
807651,[['none']],8
768852,[['Edge-Loc']],2
720783,[['none']],8
792806,[['none']],8
715732,[['none']],8
784933,[['none']],8
766997,[['none']],8
698139,[['none']],8
721558,[['none']],8
794110,[['none']],8
252202,[['none']],8
796564,[['none']],8
740079,[['none']],8
689780,[['none']],8
5334,[['none']],8
800510,[['none']],8
800965,[['none']],8
794866,[['none']],8
714875,[['none']],8
730353,[['none']],8
765393,[['none']],8
790253,[['none']],8
783528,[['Loc']],4
734644,[['none']],8
762418,[['none']],8
649901,[['none']],8
758546,[['none']],8
643536,[['none']],8
760775,[['none']],8
761498,[['none']],8
5605,[['none']],8
6154,[['none']],8
698996,[['none']],8
188246,[['Edge-Ring']],3
744299,[['none']],8
795932,[['none']],8
279765,[['Donut']],1
684835,[['none']],8
675281,[['none']],8
792390,[['none']],8
805755,[['none']],8
773836,[['none']],8
796214,[['none']],8
732512,[['none']],8
782855,[['none']],8
711597,[['none']],8
653383,[['none']],8
725844,[['none']],8
807814,[['none']],8
723456,[['none']],8
793670,[['none']],8
763148,[['none']],8
708901,[['none']],8
775057,[['none']],8
702651,[['none']],8
250613,[['none']],8
784272,[['none']],8
754801,[['none']],8
792785,[['none']],8
244818,[['none']],8
353090,[['Edge-Ring']],3
761185,[['none']],8
748188,[['none']],8
710476,[['none']],8
244743,[['none']],8
764142,[['none']],8
722406,[['none']],8
646690,[['none']],8
799329,[['Scratch']],7
773506,[['none']],8
240912,[['Edge-Ring']],3
648561,[['none']],8
706671,[['none']],8
2006,[['none']],8
788352,[['none']],8
776087,[['none']],8
806050,[['Scratch']],7
682577,[['none']],8
708198,[['none']],8
748536,[['none']],8
745117,[['none']],8
746190,[['none']],8
788076,[['none']],8
707905,[['none']],8
771837,[['Random']],6
740261,[['none']],8
652117,[['none']],8
677826,[['none']],8
701284,[['none']],8
730983,[['none']],8
771170,[['none']],8
300270,[['Edge-Ring']],3
739521,[['none']],8
709521,[['none']],8
738829,[['none']],8
644762,[['none']],8
688797,[['none']],8
805211,[['none']],8
761181,[['none']],8
771864,[['none']],8
753577,[['none']],8
709665,[['none']],8
439550,[['none']],8
203863,[['Random']],6
628551,[['Center']],0
713663,[['none']],8
659669,[['none']],8
802338,[['none']],8
694247,[['none']],8
754097,[['none']],8
735450,[['none']],8
747206,[['none']],8
5692,[['none']],8
683268,[['none']],8
766135,[['none']],8
802727,[['none']],8
2319,[['none']],8
807190,[['none']],8
710787,[['none']],8
780966,[['none']],8
786278,[['none']],8
644065,[['none']],8
242263,[['none']],8
643110,[['Edge-Loc']],2
414283,[['Edge-Loc']],2
738483,[['none']],8
793756,[['none']],8
684855,[['none']],8
786830,[['none']],8
3565,[['none']],8
642186,[['none']],8
753479,[['none']],8
645872,[['none']],8
725552,[['none']],8
785530,[['none']],8
730024,[['none']],8
70095,[['Edge-Loc']],2
717654,[['none']],8
719899,[['none']],8
803547,[['none']],8
756340,[['none']],8
737236,[['none']],8
353033,[['Edge-Ring']],3
769655,[['none']],8
654691,[['none']],8
679190,[['none']],8
710070,[['none']],8
709098,[['none']],8
742519,[['none']],8
702024,[['none']],8
708954,[['none']],8
712123,[['none']],8
6410,[['none']],8
802618,[['none']],8
683786,[['none']],8
774449,[['none']],8
157715,[['Edge-Ring']],3
677089,[['none']],8
684013,[['none']],8
678448,[['none']],8
778027,[['none']],8
87475,[['Edge-Loc']],2
722882,[['none']],8
787195,[['none']],8
724815,[['none']],8
753968,[['none']],8
655318,[['none']],8
772408,[['none']],8
771128,[['none']],8
343234,[['Edge-Ring']],3
720874,[['none']],8
801078,[['none']],8
641478,[['Edge-Loc']],2
730689,[['none']],8
748796,[['none']],8
745667,[['none']],8
658557,[['none']],8
5052,[['none']],8
84147,[['Loc']],4
4682,[['none']],8
6975,[['none']],8
712189,[['none']],8
251713,[['Near-full']],5
84313,[['Edge-Ring']],3
702374,[['none']],8
792961,[['none']],8
748600,[['none']],8
645460,[['none']],8
750811,[['none']],8
804119,[['none']],8
642140,[['none']],8
245364,[['none']],8
786917,[['none']],8
684742,[['none']],8
154762,[['Edge-Ring']],3
695440,[['none']],8
807445,[['none']],8
785137,[['none']],8
724781,[['none']],8
691791,[['none']],8
660660,[['none']],8
778943,[['none']],8
728412,[['Edge-Ring']],3
753928,[['none']],8
803189,[['none']],8
738411,[['none']],8
773164,[['none']],8
724421,[['none']],8
711795,[['none']],8
721759,[['none']],8
788591,[['none']],8
795833,[['none']],8
4336,[['none']],8
807547,[['none']],8
686771,[['none']],8
690289,[['none']],8
681135,[['none']],8
717465,[['none']],8
14158,[['Edge-Ring']],3
776444,[['none']],8
690531,[['none']],8
20850,[['Edge-Ring']],3
628902,[['Center']],0
695195,[['none']],8
747786,[['none']],8
712069,[['none']],8
396728,[['Donut']],1
701944,[['none']],8
743539,[['none']],8
4204,[['none']],8
784345,[['none']],8
751970,[['none']],8
659834,[['none']],8
745018,[['none']],8
725146,[['Scratch']],7
766691,[['none']],8
677724,[['none']],8
749307,[['none']],8
732822,[['none']],8
777738,[['none']],8
750460,[['none']],8
650881,[['none']],8
793169,[['none']],8
761398,[['Center']],0
742577,[['none']],8
750064,[['none']],8
793615,[['none']],8
747665,[['none']],8
736629,[['none']],8
739553,[['none']],8
200009,[['Edge-Ring']],3
723846,[['Edge-Ring']],3
870,[['none']],8
772311,[['none']],8
728327,[['Edge-Ring']],3
776459,[['none']],8
642971,[['none']],8
747291,[['none']],8
187788,[['Edge-Ring']],3
695222,[['none']],8
806354,[['none']],8
251119,[['none']],8
643748,[['none']],8
590463,[['Center']],0
725012,[['none']],8
734701,[['none']],8
722105,[['none']],8
806516,[['none']],8
794848,[['none']],8
701808,[['none']],8
753000,[['none']],8
678331,[['none']],8
693056,[['none']],8
655707,[['none']],8
645585,[['none']],8
800715,[['none']],8
776860,[['none']],8
755476,[['none']],8
758782,[['none']],8
724091,[['none']],8
711116,[['none']],8
750644,[['none']],8
712060,[['Center']],0
216724,[['Edge-Ring']],3
731816,[['none']],8
707384,[['none']],8
713520,[['none']],8
649868,[['none']],8
655516,[['none']],8
770541,[['none']],8
758512,[['none']],8
652979,[['none']],8
791760,[['none']],8
251200,[['none']],8
651699,[['none']],8
778100,[['none']],8
806285,[['none']],8
735238,[['none']],8
694355,[['none']],8
773112,[['none']],8
772974,[['none']],8
809394,[['none']],8
728863,[['none']],8
703430,[['none']],8
745729,[['none']],8
730600,[['none']],8
681821,[['Loc']],4
221270,[['Edge-Ring']],3
744740,[['none']],8
795956,[['none']],8
294425,[['Edge-Ring']],3
764514,[['Center']],0
655458,[['Loc']],4
749224,[['none']],8
680217,[['none']],8
5525,[['none']],8
753502,[['none']],8
328665,[['Edge-Ring']],3
691315,[['none']],8
680496,[['none']],8
660442,[['none']],8
723978,[['none']],8
202479,[['Edge-Ring']],3
645157,[['none']],8
730885,[['none']],8
752807,[['none']],8
251115,[['none']],8
694299,[['none']],8
704353,[['none']],8
770685,[['none']],8
650208,[['none']],8
707379,[['none']],8
46157,[['Edge-Loc']],2
733106,[['none']],8
5859,[['none']],8
758489,[['none']],8
711638,[['none']],8
691643,[['Edge-Loc']],2
772052,[['none']],8
716530,[['none']],8
683083,[['none']],8
645848,[['none']],8
700684,[['none']],8
642898,[['none']],8
698239,[['none']],8
726317,[['none']],8
725022,[['none']],8
2840,[['none']],8
805869,[['none']],8
761415,[['none']],8
289353,[['Loc']],4
799046,[['none']],8
788768,[['none']],8
682867,[['none']],8
252005,[['none']],8
154244,[['Edge-Ring']],3
686444,[['none']],8
750365,[['none']],8
706703,[['none']],8
808551,[['none']],8
723189,[['Edge-Ring']],3
708217,[['none']],8
706145,[['none']],8
719414,[['none']],8
800031,[['none']],8
720053,[['none']],8
733398,[['none']],8
805974,[['none']],8
439478,[['Edge-Ring']],3
653758,[['none']],8
800984,[['none']],8
653155,[['none']],8
682728,[['none']],8
660196,[['none']],8
753793,[['none']],8
774445,[['none']],8
794258,[['none']],8
788958,[['none']],8
141361,[['Edge-Ring']],3
799354,[['none']],8
3851,[['none']],8
727590,[['none']],8
12632,[['Edge-Ring']],3
782515,[['none']],8
720213,[['none']],8
730050,[['none']],8
689956,[['none']],8
744800,[['none']],8
244496,[['none']],8
715449,[['none']],8
742584,[['none']],8
756201,[['none']],8
640597,[['none']],8
774494,[['none']],8
697298,[['none']],8
756898,[['none']],8
643334,[['none']],8
748878,[['none']],8
757377,[['Center']],0
644100,[['none']],8
714091,[['none']],8
771227,[['none']],8
21589,[['Edge-Ring']],3
745644,[['none']],8
771414,[['none']],8
731955,[['none']],8
801395,[['none']],8
701715,[['none']],8
761388,[['none']],8
726475,[['none']],8
756024,[['none']],8
791902,[['none']],8
775299,[['none']],8
706505,[['none']],8
706303,[['none']],8
795597,[['none']],8
730258,[['none']],8
767082,[['none']],8
803627,[['none']],8
786872,[['none']],8
241993,[['none']],8
385230,[['Edge-Ring']],3
771727,[['none']],8
715112,[['none']],8
757022,[['none']],8
734866,[['none']],8
777375,[['none']],8
758241,[['none']],8
754056,[['none']],8
698521,[['none']],8
694153,[['none']],8
252066,[['Random']],6
703122,[['none']],8
774844,[['none']],8
3242,[['none']],8
659952,[['none']],8
761145,[['none']],8
771206,[['none']],8
744450,[['none']],8
687873,[['none']],8
803611,[['none']],8
794045,[['none']],8
799611,[['none']],8
676062,[['none']],8
743630,[['Edge-Ring']],3
250365,[['none']],8
1355,[['none']],8
757176,[['none']],8
767107,[['none']],8
705866,[['none']],8
791285,[['none']],8
751724,[['none']],8
697295,[['none']],8
754245,[['none']],8
790633,[['none']],8
736601,[['none']],8
221955,[['Loc']],4
738890,[['Loc']],4
657139,[['none']],8
437957,[['Edge-Loc']],2
1211,[['none']],8
716456,[['none']],8
571700,[['Center']],0
769678,[['Edge-Loc']],2
655143,[['none']],8
718916,[['none']],8
780286,[['none']],8
648364,[['none']],8
654250,[['none']],8
528179,[['Center']],0
650671,[['none']],8
5754,[['none']],8
707852,[['none']],8
799647,[['none']],8
749285,[['none']],8
785923,[['none']],8
794699,[['none']],8
659962,[['none']],8
734578,[['none']],8
679101,[['none']],8
782407,[['none']],8
249599,[['none']],8
765761,[['none']],8
4182,[['none']],8
141234,[['Edge-Ring']],3
187939,[['Edge-Ring']],3
749522,[['none']],8
656749,[['none']],8
767168,[['none']],8
797539,[['none']],8
791304,[['none']],8
252289,[['Loc']],4
652146,[['none']],8
718408,[['none']],8
702608,[['none']],8
687638,[['none']],8
771721,[['none']],8
717593,[['none']],8
245025,[['none']],8
753546,[['none']],8
761214,[['none']],8
716112,[['Edge-Loc']],2
642964,[['none']],8
658359,[['none']],8
250313,[['none']],8
743755,[['none']],8
694330,[['none']],8
698992,[['none']],8
791516,[['none']],8
780174,[['none']],8
3900,[['none']],8
793270,[['none']],8
786366,[['none']],8
2841,[['none']],8
790444,[['none']],8
705295,[['none']],8
640669,[['none']],8
682944,[['none']],8
808215,[['none']],8
725313,[['none']],8
247583,[['none']],8
1172,[['none']],8
799672,[['none']],8
689540,[['none']],8
753519,[['none']],8
3980,[['Near-full']],5
2025,[['none']],8
791742,[['none']],8
809231,[['none']],8
640454,[['none']],8
803522,[['none']],8
688524,[['none']],8
803061,[['none']],8
739162,[['none']],8
682914,[['none']],8
776646,[['none']],8
588660,[['Center']],0
799481,[['none']],8
799297,[['none']],8
716715,[['none']],8
710573,[['none']],8
764593,[['Random']],6
780974,[['none']],8
750139,[['none']],8
802371,[['none']],8
743094,[['none']],8
720413,[['none']],8
640948,[['none']],8
731346,[['none']],8
769505,[['none']],8
805168,[['none']],8
702025,[['none']],8
781087,[['none']],8
276329,[['Edge-Ring']],3
800011,[['none']],8
771659,[['none']],8
650850,[['none']],8
691016,[['none']],8
790125,[['none']],8
782800,[['none']],8
719529,[['none']],8
800067,[['none']],8
773361,[['none']],8
788429,[['none']],8
753242,[['none']],8
717411,[['none']],8
761957,[['none']],8
639916,[['none']],8
202391,[['Edge-Ring']],3
4589,[['none']],8
613364,[['Edge-Loc']],2
642563,[['none']],8
676774,[['none']],8
697244,[['none']],8
760435,[['none']],8
679920,[['none']],8
329512,[['Edge-Ring']],3
7562,[['none']],8
713171,[['Loc']],4
801798,[['none']],8
798879,[['none']],8
736652,[['none']],8
685079,[['none']],8
743385,[['none']],8
676484,[['none']],8
709447,[['none']],8
801698,[['none']],8
733792,[['none']],8
680044,[['none']],8
712166,[['none']],8
688268,[['none']],8
747160,[['none']],8
753424,[['none']],8
756547,[['Edge-Loc']],2
794254,[['none']],8
738175,[['none']],8
701271,[['none']],8
779753,[['none']],8
725428,[['none']],8
786367,[['none']],8
805651,[['none']],8
718030,[['none']],8
754542,[['none']],8
701097,[['none']],8
717138,[['none']],8
805436,[['none']],8
385146,[['Edge-Ring']],3
643157,[['none']],8
770364,[['none']],8
712942,[['none']],8
705362,[['none']],8
680164,[['none']],8
643381,[['none']],8
683880,[['none']],8
294421,[['Edge-Ring']],3
769810,[['none']],8
704374,[['none']],8
1836,[['none']],8
800118,[['none']],8
715214,[['none']],8
693784,[['none']],8
696335,[['none']],8
698165,[['none']],8
751155,[['none']],8
758789,[['none']],8
658560,[['none']],8
765362,[['none']],8
703428,[['none']],8
691408,[['none']],8
176685,[['Scratch']],7
717428,[['none']],8
165617,[['Edge-Loc']],2
709423,[['none']],8
793477,[['none']],8
761176,[['none']],8
679972,[['Edge-Loc']],2
737051,[['none']],8
676758,[['none']],8
809268,[['none']],8
3304,[['none']],8
586545,[['Center']],0
19134,[['Random']],6
781692,[['none']],8
744889,[['none']],8
718789,[['none']],8
717393,[['none']],8
678706,[['none']],8
249137,[['none']],8
752673,[['none']],8
675918,[['none']],8
798731,[['none']],8
719575,[['none']],8
762757,[['none']],8
249621,[['none']],8
780724,[['none']],8
657899,[['none']],8
726868,[['Edge-Loc']],2
744159,[['Edge-Loc']],2
720026,[['none']],8
738394,[['none']],8
591247,[['Edge-Loc']],2
708000,[['none']],8
785048,[['none']],8
755035,[['none']],8
641717,[['none']],8
785539,[['none']],8
751487,[['none']],8
658155,[['none']],8
799899,[['none']],8
769236,[['none']],8
2236,[['none']],8
738500,[['none']],8
957,[['none']],8
809955,[['Edge-Loc']],2
703199,[['none']],8
748019,[['none']],8
689179,[['none']],8
268726,[['Edge-Ring']],3
645708,[['Edge-Loc']],2
651866,[['none']],8
731078,[['none']],8
796309,[['none']],8
689434,[['none']],8
187916,[['Edge-Ring']],3
680311,[['none']],8
751450,[['none']],8
654531,[['none']],8
642385,[['Random']],6
738351,[['none']],8
700736,[['none']],8
763681,[['none']],8
717671,[['none']],8
747656,[['none']],8
766514,[['Edge-Loc']],2
677117,[['none']],8
7015,[['none']],8
778820,[['none']],8
731786,[['none']],8
784995,[['none']],8
716668,[['none']],8
5430,[['none']],8
733951,[['none']],8
811414,[['none']],8
728213,[['Edge-Ring']],3
753898,[['none']],8
761288,[['none']],8
749061,[['none']],8
699682,[['none']],8
3427,[['none']],8
56768,[['Edge-Loc']],2
731334,[['none']],8
775046,[['none']],8
688553,[['none']],8
772345,[['none']],8
751459,[['none']],8
685464,[['none']],8
803176,[['none']],8
609194,[['Edge-Loc']],2
253216,[['none']],8
736494,[['none']],8
589291,[['Center']],0
737457,[['none']],8
778834,[['none']],8
808289,[['Edge-Loc']],2
750017,[['none']],8
244885,[['none']],8
745575,[['none']],8
794196,[['none']],8
676740,[['none']],8
651615,[['none']],8
771685,[['none']],8
585186,[['Loc']],4
644151,[['none']],8
769227,[['none']],8
746872,[['none']],8
675585,[['none']],8
767473,[['none']],8
693069,[['none']],8
714460,[['none']],8
796236,[['none']],8
728436,[['Edge-Ring']],3
684366,[['none']],8
804365,[['none']],8
701402,[['none']],8
793208,[['none']],8
797855,[['none']],8
699042,[['none']],8
655881,[['none']],8
796825,[['none']],8
730129,[['none']],8
780158,[['none']],8
720436,[['none']],8
743894,[['Edge-Ring']],3
171317,[['Scratch']],7
786556,[['none']],8
777765,[['none']],8
5070,[['none']],8
766366,[['none']],8
21183,[['Edge-Ring']],3
756871,[['none']],8
759296,[['none']],8
727963,[['none']],8
771168,[['Edge-Loc']],2
745337,[['none']],8
652926,[['none']],8
772731,[['none']],8
783583,[['none']],8
683985,[['none']],8
686639,[['none']],8
795834,[['none']],8
221994,[['Loc']],4
784069,[['none']],8
684834,[['none']],8
734704,[['none']],8
789154,[['none']],8
799597,[['none']],8
705062,[['none']],8
689882,[['none']],8
754326,[['none']],8
756862,[['none']],8
714084,[['none']],8
774234,[['none']],8
657685,[['none']],8
680663,[['none']],8
767901,[['none']],8
21787,[['Edge-Ring']],3
253044,[['none']],8
694197,[['none']],8
658179,[['none']],8
780754,[['none']],8
732929,[['none']],8
1063,[['none']],8
739199,[['none']],8
738385,[['none']],8
736238,[['none']],8
655290,[['none']],8
734147,[['none']],8
656503,[['none']],8
796266,[['none']],8
199829,[['Edge-Ring']],3
788194,[['Scratch']],7
781885,[['none']],8
793107,[['none']],8
221316,[['Edge-Ring']],3
659129,[['none']],8
788152,[['none']],8
778229,[['none']],8
775026,[['none']],8
744744,[['none']],8
799288,[['none']],8
724680,[['none']],8
712994,[['none']],8
45094,[['Edge-Loc']],2
657398,[['none']],8
804881,[['none']],8
683779,[['Loc']],4
699759,[['none']],8
187176,[['Edge-Ring']],3
660346,[['none']],8
718293,[['none']],8
717643,[['none']],8
794164,[['none']],8
729333,[['none']],8
716984,[['none']],8
693539,[['none']],8
714701,[['none']],8
778524,[['none']],8
21135,[['Edge-Ring']],3
679165,[['Center']],0
788473,[['none']],8
649020,[['Scratch']],7
796805,[['none']],8
652368,[['none']],8
788468,[['none']],8
614483,[['Edge-Loc']],2
733323,[['Edge-Loc']],2
753259,[['none']],8
747519,[['none']],8
268914,[['Edge-Ring']],3
712786,[['none']],8
245044,[['none']],8
734748,[['Edge-Loc']],2
187840,[['Edge-Ring']],3
84624,[['Center']],0
695337,[['none']],8
746331,[['none']],8
802715,[['none']],8
759339,[['none']],8
685581,[['none']],8
719920,[['none']],8
705418,[['none']],8
713949,[['none']],8
736160,[['Edge-Loc']],2
763530,[['none']],8
776243,[['none']],8
157651,[['Edge-Ring']],3
386911,[['Loc']],4
786293,[['none']],8
675949,[['none']],8
721174,[['none']],8
690587,[['none']],8
797398,[['none']],8
3526,[['none']],8
768926,[['none']],8
762885,[['none']],8
768277,[['none']],8
783656,[['none']],8
779355,[['none']],8
753015,[['none']],8
21161,[['Edge-Ring']],3
699021,[['none']],8
798288,[['none']],8
588016,[['Center']],0
793154,[['none']],8
711804,[['none']],8
5856,[['none']],8
758865,[['none']],8
707285,[['none']],8
188278,[['Edge-Ring']],3
758045,[['none']],8
231337,[['Edge-Ring']],3
656960,[['none']],8
683898,[['Edge-Ring']],3
793996,[['none']],8
641533,[['none']],8
787486,[['none']],8
650420,[['none']],8
795541,[['none']],8
657212,[['none']],8
655864,[['none']],8
694672,[['none']],8
660311,[['none']],8
199986,[['Edge-Ring']],3
798969,[['none']],8
732423,[['none']],8
794576,[['none']],8
719127,[['Edge-Loc']],2
693952,[['none']],8
243270,[['Random']],6
757511,[['none']],8
795489,[['none']],8
712094,[['none']],8
712272,[['none']],8
752447,[['none']],8
727910,[['none']],8
743271,[['Edge-Ring']],3
250276,[['none']],8
725566,[['none']],8
711756,[['none']],8
3715,[['none']],8
647500,[['none']],8
763676,[['none']],8
769675,[['none']],8
646938,[['none']],8
753192,[['none']],8
708791,[['none']],8
244992,[['none']],8
691377,[['none']],8
699846,[['none']],8
652265,[['none']],8
716310,[['none']],8
654457,[['Loc']],4
736798,[['none']],8
245377,[['none']],8
748853,[['none']],8
733104,[['none']],8
762816,[['none']],8
715462,[['none']],8
279267,[['Donut']],1
4338,[['none']],8
643887,[['none']],8
722812,[['none']],8
651577,[['none']],8
680549,[['none']],8
252015,[['none']],8
808539,[['none']],8
748856,[['none']],8
687189,[['none']],8
804495,[['none']],8
772753,[['none']],8
703838,[['none']],8
679540,[['none']],8
733604,[['none']],8
770533,[['none']],8
761259,[['none']],8
737562,[['none']],8
792292,[['Edge-Ring']],3
692656,[['none']],8
810694,[['none']],8
294434,[['Edge-Ring']],3
695836,[['none']],8
774994,[['none']],8
737543,[['none']],8
689383,[['none']],8
643144,[['none']],8
649995,[['none']],8
154737,[['Edge-Ring']],3
756260,[['none']],8
785586,[['none']],8
5812,[['none']],8
718619,[['none']],8
683879,[['Edge-Loc']],2
796002,[['none']],8
242479,[['none']],8
694048,[['none']],8
733200,[['none']],8
752220,[['none']],8
643520,[['none']],8
707835,[['none']],8
249112,[['none']],8
650533,[['none']],8
690533,[['none']],8
687314,[['none']],8
655884,[['none']],8
245787,[['none']],8
350329,[['Edge-Ring']],3
265121,[['Edge-Ring']],3
694585,[['none']],8
684142,[['none']],8
677736,[['none']],8
709194,[['none']],8
788702,[['none']],8
312788,[['Edge-Loc']],2
253429,[['none']],8
659893,[['none']],8
6224,[['none']],8
775566,[['none']],8
654840,[['none']],8
686306,[['none']],8
719722,[['none']],8
242022,[['none']],8
385120,[['Edge-Ring']],3
806657,[['none']],8
767621,[['none']],8
712830,[['none']],8
705924,[['none']],8
252273,[['none']],8
245639,[['none']],8
4564,[['none']],8
314090,[['Loc']],4
738555,[['none']],8
157746,[['Edge-Ring']],3
739137,[['none']],8
734074,[['none']],8
648740,[['none']],8
734872,[['none']],8
767970,[['none']],8
743296,[['none']],8
775591,[['none']],8
49519,[['Loc']],4
653734,[['none']],8
676278,[['none']],8
646228,[['none']],8
729358,[['none']],8
800382,[['none']],8
652101,[['none']],8
751537,[['none']],8
1301,[['none']],8
730523,[['none']],8
747357,[['none']],8
244240,[['Random']],6
767057,[['none']],8
794134,[['none']],8
702150,[['none']],8
744130,[['none']],8
651442,[['none']],8
775641,[['none']],8
775297,[['none']],8
684025,[['none']],8
771478,[['none']],8
457347,[['Edge-Ring']],3
745084,[['none']],8
805847,[['none']],8
679191,[['none']],8
109204,[['Edge-Ring']],3
759665,[['none']],8
656454,[['none']],8
744846,[['none']],8
696016,[['none']],8
746383,[['none']],8
791617,[['none']],8
698283,[['none']],8
707696,[['none']],8
253161,[['none']],8
803171,[['none']],8
686258,[['none']],8
242518,[['none']],8
251137,[['none']],8
756493,[['none']],8
788044,[['none']],8
782208,[['none']],8
689577,[['none']],8
759409,[['none']],8
690650,[['none']],8
799594,[['none']],8
247243,[['none']],8
710729,[['none']],8
729757,[['none']],8
744379,[['none']],8
367305,[['Edge-Loc']],2
736148,[['none']],8
787792,[['none']],8
639722,[['none']],8
659077,[['none']],8
654375,[['none']],8
725848,[['none']],8
228231,[['Edge-Ring']],3
742653,[['none']],8
653875,[['none']],8
753578,[['none']],8
687292,[['none']],8
715809,[['none']],8
755827,[['none']],8
773448,[['none']],8
642502,[['none']],8
707605,[['none']],8
783572,[['none']],8
778723,[['none']],8
753651,[['none']],8
724941,[['none']],8
245129,[['none']],8
653001,[['none']],8
776331,[['Edge-Loc']],2
708604,[['none']],8
244654,[['none']],8
652089,[['none']],8
770559,[['Edge-Loc']],2
587206,[['Center']],0
331767,[['Loc']],4
737889,[['none']],8
676871,[['none']],8
792676,[['none']],8
776719,[['none']],8
747007,[['none']],8
5249,[['none']],8
789031,[['none']],8
809704,[['none']],8
692445,[['none']],8
716492,[['none']],8
685737,[['none']],8
283019,[['Scratch']],7
754174,[['none']],8
808217,[['none']],8
700321,[['none']],8
693502,[['none']],8
648282,[['none']],8
700359,[['none']],8
763853,[['Edge-Loc']],2
769365,[['none']],8
723255,[['none']],8
810932,[['none']],8
708661,[['none']],8
360353,[['Edge-Ring']],3
648442,[['none']],8
750428,[['none']],8
645846,[['none']],8
659736,[['none']],8
757326,[['none']],8
747157,[['none']],8
772877,[['none']],8
767628,[['none']],8
187138,[['Edge-Ring']],3
798658,[['none']],8
691464,[['none']],8
707087,[['none']],8
806383,[['none']],8
726612,[['none']],8
749520,[['none']],8
656782,[['none']],8
738541,[['none']],8
722669,[['none']],8
786342,[['none']],8
802628,[['none']],8
700630,[['none']],8
760378,[['none']],8
744948,[['none']],8
708307,[['none']],8
699767,[['none']],8
722700,[['none']],8
716862,[['none']],8
808780,[['none']],8
810200,[['none']],8
732258,[['none']],8
757356,[['none']],8
719328,[['none']],8
729710,[['none']],8
718415,[['none']],8
200085,[['Edge-Ring']],3
651638,[['Donut']],1
747149,[['none']],8
805422,[['none']],8
790854,[['none']],8
651591,[['none']],8
728972,[['none']],8
244613,[['none']],8
771869,[['none']],8
785794,[['none']],8
159535,[['Center']],0
643010,[['none']],8
1046,[['none']],8
681352,[['Center']],0
734225,[['none']],8
658968,[['none']],8
650465,[['none']],8
245048,[['none']],8
1949,[['none']],8
733641,[['none']],8
787113,[['none']],8
745427,[['none']],8
749510,[['none']],8
648911,[['none']],8
796969,[['none']],8
692898,[['none']],8
757041,[['none']],8
729823,[['none']],8
675863,[['none']],8
706675,[['none']],8
747840,[['none']],8
693600,[['none']],8
744798,[['none']],8
793450,[['none']],8
775758,[['none']],8
230598,[['Loc']],4
658607,[['none']],8
656995,[['none']],8
805169,[['Edge-Loc']],2
252444,[['none']],8
795477,[['none']],8
788106,[['none']],8
802378,[['none']],8
749400,[['Center']],0
700763,[['none']],8
651950,[['none']],8
736415,[['none']],8
702335,[['none']],8
787824,[['none']],8
267452,[['Loc']],4
685703,[['none']],8
714092,[['none']],8
684903,[['none']],8
691013,[['Scratch']],7
686525,[['none']],8
760754,[['none']],8
749951,[['none']],8
202433,[['Edge-Ring']],3
793238,[['none']],8
749831,[['none']],8
779533,[['none']],8
806764,[['none']],8
744746,[['none']],8
804822,[['none']],8
696861,[['none']],8
687480,[['none']],8
722904,[['none']],8
711892,[['none']],8
765261,[['none']],8
649080,[['none']],8
746978,[['none']],8
689546,[['Random']],6
803633,[['none']],8
729769,[['none']],8
797718,[['none']],8
727368,[['none']],8
774197,[['none']],8
744750,[['none']],8
796270,[['none']],8
646848,[['none']],8
801392,[['none']],8
717250,[['none']],8
743997,[['Edge-Ring']],3
4394,[['none']],8
646033,[['none']],8
659286,[['none']],8
641840,[['none']],8
747594,[['none']],8
12682,[['Edge-Ring']],3
658563,[['none']],8
755638,[['Center']],0
231427,[['Edge-Ring']],3
770617,[['none']],8
786200,[['none']],8
